image_number,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B,,,,,Average,spa_R,spa_G,spa_B,triples_R,triples_G,triples_B,ws_R,ws_G,ws_B
0203x4,0.231,0.431,0.215,0.736842105263158,0.736842105263158,0.736842105263158,0.325,1.257,0.239,,,,,,,,,,,,,,
0204x4,0.159,0.38,0.195,0.736842105263158,0.736842105263158,0.736842105263158,0.283,1.14,0.221,,,,,,,,,,,,,,
0205x4,,0.188,0.143,0.193828213600995,0.736842105263158,0.736842105263158,0.303,0.982,0.168,,,,,,,,,,,,,,
0206x4,0.1,0.276,0.117,0.736842105263158,0.736842105263158,0.736842105263158,0.283,0.939,0.197,,,,,,,,,,,,,,
0207x4,0.094,0.34,0.124,0.736842105263158,0.736842105263158,0.736842105263158,0.348,1.271,0.271,,,,,,,,,,,,,,
0208x4,0.065,0.311,0.052,0.736842105263158,0.736842105263158,0.736842105263158,0.307,1.117,0.234,,,,,,,,,,,,,,
0209x4,0.104,0.305,0.076,0.736842105263158,0.736842105263158,0.736842105263158,0.297,1.105,0.211,,,,,,,,,,,,,,
0210x4,,0.345,,0.736842105263158,0.736842105263158,0.736842105263158,0.336,1.355,0.276,,,,,,,,,,,,,,
0211x4,0.329,0.436,0.253,0.736842105263158,0.736842105263158,0.736842105263158,0.316,1.262,0.229,,,,,,,,,,,,,,
0212x4,0.199,0.427,0.184,0.736842105263158,0.736842105263158,0.736842105263158,0.305,1.254,0.224,,,,,,,,,,,,,,
0213x4,0.124,0.383,0.081,0.736842105263158,0.736842105263158,0.736842105263158,0.339,1.288,0.252,,,,,,,,,,,,,,
0214x4,0.204,0.419,0.26,0.277886555959481,0.736842105263158,0.736842105263158,0.292,1.22,0.212,,,,,,,,,,,,,,
0215x4,0.221,0.433,0.22,0.736842105263158,0.736842105263158,0.736842105263158,0.379,1.351,0.261,,,,,,,,,,,,,,
0216x4,0.208,0.388,0.198,0.736842105263158,0.736842105263158,0.736842105263158,0.317,1.126,0.207,,,,,,,,,,,,,,
0217x4,0.202,0.416,0.194,0.736842105263158,0.736842105263158,0.736842105263158,0.353,1.201,0.286,,,,,,,,,,,,,,
0218x4,0.124,0.315,0.186,0.3273246168135,0.736842105263158,0.736842105263158,0.274,1.003,0.252,,,,,,,,,,,,,,
0219x4,0.122,0.343,0.071,0.736842105263158,0.736842105263158,0.736842105263158,0.339,1.257,0.235,,,,,,,,,,,,,,
0220x4,0.118,0.359,0.1,0.736842105263158,0.736842105263158,0.736842105263158,0.299,1.168,0.221,,,,,,,,,,,,,,
0221x4,0.166,0.41,0.203,0.736842105263158,0.736842105263158,0.736842105263158,0.326,1.322,0.233,,,,,,,,,,,,,,
0222x4,0.101,0.325,0.076,0.736842105263158,0.736842105263158,0.736842105263158,0.32,1.155,0.176,,,,,,,,,,,,,,
0223x4,0.168,0.345,0.153,0.736842105263158,0.736842105263158,0.736842105263158,0.354,1.277,0.251,,,,,,,,,,,,,,
0224x4,0.122,0.339,0.054,0.736842105263158,0.736842105263158,0.736842105263158,0.33,1.216,0.222,,,,,,,,,,,,,,
0225x4,0.195,0.426,0.197,0.736842105263158,0.736842105263158,0.736842105263158,0.324,1.295,0.239,,,,,,,,,,,,,,
0226x4,0.197,0.365,0.186,0.288298152239153,0.736842105263158,0.736842105263158,0.304,1.092,0.212,,,,,,,,,,,,,,
0227x4,0.069,0.268,,0.736842105263158,0.736842105263158,0.736842105263158,0.316,1.042,0.209,,,,,,,,,,,,,,
0228x4,0.14,0.379,0.127,0.736842105263158,0.736842105263158,0.736842105263158,0.311,1.237,0.224,,,,,,,,,,,,,,
0229x4,0.08,0.271,0.111,0.736842105263158,0.736842105263158,0.736842105263158,0.293,1.049,0.197,,,,,,,,,,,,,,
0230x4,0.129,0.378,0.111,0.736842105263158,0.736842105263158,0.736842105263158,0.362,1.39,0.255,,,,,,,,,,,,,,
0231x4,0.2,0.455,0.172,0.736842105263158,0.736842105263158,0.736842105263158,0.34,1.513,0.193,,,,,,,,,,,,,,
0232x4,0.132,0.354,0.161,0.736842105263158,0.736842105263158,0.736842105263158,0.279,1.101,0.232,,,,,,,,,,,,,,
0233x4,0.103,0.296,0.101,0.736842105263158,0.736842105263158,0.736842105263158,0.312,1.154,0.221,,,,,,,,,,,,,,
0234x4,0.124,0.279,0.126,0.736842105263158,0.736842105263158,0.736842105263158,0.306,1.008,0.247,,,,,,,,,,,,,,
0235x4,0.112,0.26,0.087,0.736842105263158,0.736842105263158,0.736842105263158,0.289,1.075,0.201,,,,,,,,,,,,,,
0236x4,0.263,0.391,0.21,0.736842105263158,0.736842105263158,0.736842105263158,0.304,1.083,0.215,,,,,,,,,,,,,,
0237x4,,0.201,,0.736842105263158,0.736842105263158,0.736842105263158,0.26,0.796,0.141,,,,,,,,,,,,,,
0238x4,0.154,0.364,0.103,0.736842105263158,0.736842105263158,0.736842105263158,0.311,1.148,0.208,,,,,,,,,,,,,,
0239x4,0.165,0.385,0.154,0.736842105263158,0.736842105263158,0.736842105263158,0.317,1.231,0.191,,,,,,,,,,,,,,
0240x4,0.143,0.358,0.114,0.736842105263158,0.736842105263158,0.736842105263158,0.281,1.076,0.202,,,,,,,,,,,,,,
0241x4,0.094,0.349,0.078,0.736842105263158,0.736842105263158,0.736842105263158,0.337,1.319,0.252,,,,,,,,,,,,,,
0242x4,0.251,0.454,0.295,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.26,0.281,,,,,,,,,,,,,,
0243x4,,0.201,0.176,0.182260074786202,,0.736842105263158,0.2,0.79,0.159,,,,,,,,,,,,,,
0244x4,0.167,0.326,0.142,0.736842105263158,0.736842105263158,0.736842105263158,0.31,0.998,0.215,,,,,,,,,,,,,,
0245x4,0.188,0.356,0.172,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.095,0.223,,,,,,,,,,,,,,
0246x4,0.123,0.261,0.106,0.736842105263158,0.736842105263158,0.736842105263158,0.272,0.828,0.185,,,,,,,,,,,,,,
0247x4,0.122,0.344,0.182,0.736842105263158,0.736842105263158,0.736842105263158,0.289,1.057,0.213,,,,,,,,,,,,,,
0248x4,0.147,0.299,0.142,0.736842105263158,0.736842105263158,0.736842105263158,0.328,1.149,0.235,,,,,,,,,,,,,,
0249x4,0.082,0.33,0.118,0.736842105263158,0.736842105263158,0.736842105263158,0.304,1.278,0.217,,,,,,,,,,,,,,
0250x4,0.123,0.372,0.095,0.736842105263158,0.736842105263158,0.736842105263158,0.308,1.25,0.251,,,,,,,,,,,,,,
0251x4,0.111,0.315,0.073,0.736842105263158,0.736842105263158,0.736842105263158,0.324,1.15,0.222,,,,,,,,,,,,,,
0252x4,0.135,0.358,0.167,0.736842105263158,0.736842105263158,0.736842105263158,0.317,1.141,0.232,,,,,,,,,,,,,,
0253x4,0.108,0.339,,0.736842105263158,0.736842105263158,0.736842105263158,0.319,1.205,0.234,,,,,,,,,,,,,,
0254x4,0.192,0.384,0.125,0.736842105263158,0.736842105263158,0.736842105263158,0.335,1.192,0.268,,,,,,,,,,,,,,
0255x4,0.155,0.31,0.092,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.145,0.235,,,,,,,,,,,,,,
0256x4,0.16,0.321,0.109,0.736842105263158,0.736842105263158,0.736842105263158,0.314,1.05,0.2,,,,,,,,,,,,,,
0257x4,0.166,0.332,0.248,0.327723179123267,0.736842105263158,0.736842105263158,0.245,0.843,0.226,,,,,,,,,,,,,,
0258x4,0.078,0.34,0.076,0.736842105263158,0.736842105263158,0.736842105263158,0.308,1.292,0.261,,,,,,,,,,,,,,
0259x4,0.124,0.355,0.148,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.142,0.23,,,,,,,,,,,,,,
0260x4,0.13,0.36,0.078,0.736842105263158,0.736842105263158,0.736842105263158,0.323,1.238,0.235,,,,,,,,,,,,,,
0261x4,0.186,0.346,0.136,0.736842105263158,0.736842105263158,0.736842105263158,0.305,1.097,0.233,,,,,,,,,,,,,,
0262x4,0.054,0.326,0.169,0.736842105263158,0.736842105263158,0.736842105263158,0.3,1.108,0.223,,,,,,,,,,,,,,
0263x4,0.158,0.366,0.137,0.736842105263158,0.736842105263158,0.736842105263158,0.343,1.197,0.249,,,,,,,,,,,,,,
0264x4,0.158,0.286,0.164,0.736842105263158,0.736842105263158,0.736842105263158,0.293,1.025,0.226,,,,,,,,,,,,,,
0265x4,0.103,0.298,0.085,0.736842105263158,0.736842105263158,0.736842105263158,0.273,1.015,0.169,,,,,,,,,,,,,,
0266x4,0.157,0.357,0.137,0.736842105263158,0.736842105263158,0.736842105263158,0.277,1.178,0.262,,,,,,,,,,,,,,
0267x4,0.143,0.355,0.153,0.736842105263158,0.736842105263158,0.736842105263158,0.33,1.138,0.246,,,,,,,,,,,,,,
0268x4,0.14,0.405,0.129,0.736842105263158,0.736842105263158,0.736842105263158,0.34,1.299,0.244,,,,,,,,,,,,,,
0269x4,0.144,0.371,0.118,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.18,0.251,,,,,,,,,,,,,,
0270x4,0.115,0.288,0.115,0.736842105263158,0.736842105263158,0.736842105263158,0.28,1.213,0.217,,,,,,,,,,,,,,
0271x4,0.129,0.338,0.118,0.360269094724962,0.736842105263158,0.736842105263158,0.277,0.964,0.184,,,,,,,,,,,,,,
0272x4,0.074,0.265,,0.736842105263158,0.736842105263158,0.736842105263158,0.307,1.081,0.195,,,,,,,,,,,,,,
0273x4,0.246,0.374,0.235,0.736842105263158,0.736842105263158,0.736842105263158,0.348,1.291,0.186,,,,,,,,,,,,,,
0274x4,0.184,0.392,0.169,0.736842105263158,0.736842105263158,0.736842105263158,0.325,1.235,0.23,,,,,,,,,,,,,,
0275x4,0.174,0.308,0.168,0.736842105263158,0.736842105263158,0.736842105263158,0.287,1.024,0.21,,,,,,,,,,,,,,
0276x4,0.116,0.333,0.097,0.736842105263158,0.736842105263158,0.736842105263158,0.33,1.209,0.243,,,,,,,,,,,,,,
0277x4,0.119,0.332,0.106,0.736842105263158,0.736842105263158,0.736842105263158,0.326,1.192,0.248,,,,,,,,,,,,,,
0278x4,0.146,0.335,0.112,0.736842105263158,0.736842105263158,0.736842105263158,0.333,1.114,0.198,,,,,,,,,,,,,,
0279x4,0.115,0.361,0.06,0.736842105263158,0.736842105263158,0.736842105263158,0.338,1.308,0.253,,,,,,,,,,,,,,
0280x4,0.121,0.345,0.162,0.736842105263158,0.736842105263158,0.736842105263158,0.311,1.215,0.195,,,,,,,,,,,,,,
0281x4,0.262,0.371,0.228,0.199710219120806,,0.736842105263158,0.233,0.936,0.144,,,,,,,,,,,,,,
0282x4,0.194,0.367,0.21,0.736842105263158,0.736842105263158,0.736842105263158,0.327,1.298,0.252,,,,,,,,,,,,,,
0283x4,0.117,0.328,0.13,0.736842105263158,0.736842105263158,0.736842105263158,0.265,1.076,0.239,,,,,,,,,,,,,,
0284x4,0.176,0.385,0.12,0.736842105263158,0.736842105263158,0.736842105263158,0.365,1.326,0.262,,,,,,,,,,,,,,
0285x4,0.114,0.316,0.051,0.736842105263158,0.736842105263158,0.736842105263158,0.361,1.132,0.218,,,,,,,,,,,,,,
0286x4,0.205,0.354,0.217,0.301302887718576,0.736842105263158,0.736842105263158,0.278,0.991,0.205,,,,,,,,,,,,,,
0287x4,0.057,0.262,0.112,0.736842105263158,0.736842105263158,0.736842105263158,0.274,0.968,0.194,,,,,,,,,,,,,,
0288x4,0.096,0.358,0.148,0.736842105263158,0.736842105263158,0.736842105263158,0.295,1.318,0.191,,,,,,,,,,,,,,
0289x4,0.103,0.28,0.052,0.736842105263158,0.736842105263158,0.736842105263158,0.29,0.933,0.187,,,,,,,,,,,,,,
0290x4,0.151,0.364,0.209,0.736842105263158,0.736842105263158,0.736842105263158,0.311,1.221,0.251,,,,,,,,,,,,,,
0291x4,0.257,0.521,0.116,0.736842105263158,0.736842105263158,0.736842105263158,0.333,1.401,0.203,,,,,,,,,,,,,,
0292x4,,0.274,0.109,0.736842105263158,0.736842105263158,0.736842105263158,0.288,0.933,0.205,,,,,,,,,,,,,,
0293x4,0.113,0.277,0.113,0.343823958103721,0.736842105263158,0.736842105263158,0.258,0.958,0.148,,,,,,,,,,,,,,
0294x4,0.132,0.342,0.096,0.736842105263158,0.736842105263158,0.736842105263158,0.303,1.13,0.195,,,,,,,,,,,,,,
0295x4,0.134,0.541,0.448,0.736842105263158,0.736842105263158,0.736842105263158,0.333,1.465,0.355,,,,,,,,,,,,,,
0296x4,0.141,0.337,0.133,0.736842105263158,0.736842105263158,0.736842105263158,0.286,1.178,0.191,,,,,,,,,,,,,,
0297x4,0.168,0.42,0.109,0.736842105263158,0.736842105263158,0.736842105263158,0.326,1.218,0.205,,,,,,,,,,,,,,
0298x4,0.182,0.409,0.159,0.736842105263158,0.736842105263158,0.736842105263158,0.356,1.353,0.195,,,,,,,,,,,,,,
0299x4,,0.24,,0.295956015597763,0.736842105263158,0.736842105263158,0.245,0.943,0.158,,,,,,,,,,,,,,
0300x4,0.198,0.342,0.202,0.736842105263158,0.736842105263158,0.736842105263158,0.271,0.933,0.201,,,,,,,,,,,,,,
0301x4,,0.307,0.084,0.736842105263158,0.736842105263158,0.736842105263158,0.331,1.244,0.238,,,,,,,,,,,,,,
0302x4,0.154,0.415,0.088,0.736842105263158,0.736842105263158,0.736842105263158,0.328,1.441,0.267,,,,,,,,,,,,,,
0303x4,0.172,0.386,0.204,0.736842105263158,0.736842105263158,0.736842105263158,0.283,1.187,0.215,,,,,,,,,,,,,,
0304x4,0.214,0.426,0.225,0.736842105263158,0.736842105263158,0.736842105263158,0.365,1.496,0.291,,,,,,,,,,,,,,
0305x4,0.17,0.377,0.221,0.326316500760751,0.736842105263158,0.736842105263158,0.253,1.061,0.218,,,,,,,,,,,,,,
0306x4,,0.206,0.052,0.736842105263158,0.736842105263158,0.736842105263158,0.285,1.018,0.179,,,,,,,,,,,,,,
0307x4,0.159,0.365,0.184,0.736842105263158,0.736842105263158,0.736842105263158,0.361,1.293,0.262,,,,,,,,,,,,,,
0308x4,0.151,0.378,,0.736842105263158,0.736842105263158,0.736842105263158,0.333,1.377,0.307,,,,,,,,,,,,,,
0309x4,0.12,0.273,0.115,0.736842105263158,0.736842105263158,0.736842105263158,0.276,0.954,0.193,,,,,,,,,,,,,,
0310x4,0.186,0.392,0.175,0.736842105263158,0.736842105263158,0.736842105263158,0.359,1.388,0.256,,,,,,,,,,,,,,
0311x4,0.218,0.329,0.237,0.303039585678424,0.736842105263158,0.736842105263158,0.222,0.904,0.152,,,,,,,,,,,,,,
0312x4,0.123,0.326,0.11,0.736842105263158,0.736842105263158,0.736842105263158,0.305,1.057,0.221,,,,,,,,,,,,,,
0313x4,0.147,0.283,0.148,0.268812512785868,0.736842105263158,0.736842105263158,0.218,0.83,0.157,,,,,,,,,,,,,,
0314x4,,0.305,,0.736842105263158,0.736842105263158,0.736842105263158,0.315,1.112,0.225,,,,,,,,,,,,,,
0315x4,0.157,0.335,0.143,0.736842105263158,0.736842105263158,0.736842105263158,0.283,1.13,0.223,,,,,,,,,,,,,,
0316x4,0.128,0.412,0.054,0.736842105263158,0.736842105263158,0.736842105263158,0.326,1.503,0.276,,,,,,,,,,,,,,
0317x4,0.131,0.314,0.174,0.736842105263158,0.736842105263158,0.736842105263158,0.333,1.018,0.224,,,,,,,,,,,,,,
0318x4,0.153,0.383,0.144,0.736842105263158,0.736842105263158,0.736842105263158,0.332,1.189,0.204,,,,,,,,,,,,,,
0319x4,0.156,0.331,0.164,0.736842105263158,0.736842105263158,0.736842105263158,0.299,1.074,0.213,,,,,,,,,,,,,,
0320x4,,0.218,,0.736842105263158,0.736842105263158,0.736842105263158,0.33,1.33,0.287,,,,,,,,,,,,,,
0321x4,0.164,0.377,0.058,0.736842105263158,0.736842105263158,0.736842105263158,0.338,1.314,0.262,,,,,,,,,,,,,,
0322x4,0.164,0.404,0.142,0.736842105263158,0.736842105263158,0.736842105263158,0.35,1.317,0.289,,,,,,,,,,,,,,
0323x4,0.062,0.339,,0.736842105263158,0.736842105263158,0.736842105263158,0.38,1.354,0.444,,,,,,,,,,,,,,
0324x4,0.171,0.369,0.136,0.736842105263158,0.736842105263158,0.736842105263158,0.348,1.178,0.183,,,,,,,,,,,,,,
0325x4,0.197,0.326,0.189,0.341815766968443,0.736842105263158,0.736842105263158,0.251,0.882,0.186,,,,,,,,,,,,,,
0326x4,0.189,0.38,0.167,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.211,0.224,,,,,,,,,,,,,,
0327x4,0.159,0.318,0.122,0.736842105263158,0.736842105263158,0.736842105263158,0.282,1.065,0.183,,,,,,,,,,,,,,
0328x4,0.082,0.299,0.11,0.736842105263158,0.736842105263158,0.736842105263158,0.306,1.12,0.219,,,,,,,,,,,,,,
0329x4,0.21,0.35,0.225,0.736842105263158,0.736842105263158,0.736842105263158,0.327,1.053,0.2,,,,,,,,,,,,,,
0330x4,0.156,0.349,0.198,0.736842105263158,0.736842105263158,0.736842105263158,0.307,1.256,0.18,,,,,,,,,,,,,,
0331x4,0.213,0.39,0.259,0.736842105263158,0.736842105263158,0.736842105263158,0.351,1.163,0.251,,,,,,,,,,,,,,
0332x4,0.112,0.321,0.152,0.736842105263158,0.736842105263158,0.736842105263158,0.258,1.224,0.177,,,,,,,,,,,,,,
0333x4,0.2,0.45,0.162,0.736842105263158,0.736842105263158,0.736842105263158,0.336,1.457,0.256,,,,,,,,,,,,,,
0334x4,0.222,0.407,0.197,0.736842105263158,0.736842105263158,0.736842105263158,0.32,1.283,0.217,,,,,,,,,,,,,,
0335x4,0.11,0.238,0.094,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.027,0.196,,,,,,,,,,,,,,
0336x4,0.104,0.315,0.1,0.736842105263158,0.736842105263158,0.736842105263158,0.307,1.172,0.193,,,,,,,,,,,,,,
0337x4,0.146,0.379,0.133,0.736842105263158,0.736842105263158,0.736842105263158,0.358,1.086,0.275,,,,,,,,,,,,,,
0338x4,0.162,0.377,0.131,0.736842105263158,0.736842105263158,0.736842105263158,0.332,1.18,0.241,,,,,,,,,,,,,,
0339x4,0.2,0.439,0.186,0.736842105263158,0.736842105263158,0.736842105263158,0.352,1.403,0.28,,,,,,,,,,,,,,
0340x4,,0.164,,0.328879964165824,0.736842105263158,0.736842105263158,0.203,0.624,0.133,,,,,,,,,,,,,,
0341x4,0.181,0.309,0.231,0.736842105263158,0.736842105263158,0.736842105263158,0.295,0.966,0.194,,,,,,,,,,,,,,
0342x4,0.115,0.351,0.065,0.736842105263158,0.736842105263158,0.736842105263158,0.317,1.125,0.209,,,,,,,,,,,,,,
0343x4,0.162,0.321,0.203,0.296164229045754,0.736842105263158,0.736842105263158,0.232,0.992,0.194,,,,,,,,,,,,,,
0344x4,0.121,0.273,0.135,0.736842105263158,0.736842105263158,0.736842105263158,0.297,0.962,0.176,,,,,,,,,,,,,,
0345x4,0.099,0.371,0.071,0.736842105263158,0.736842105263158,0.736842105263158,0.328,1.264,0.24,,,,,,,,,,,,,,
0346x4,0.145,0.309,0.153,0.736842105263158,0.736842105263158,0.736842105263158,0.29,1.023,0.226,,,,,,,,,,,,,,
0347x4,0.18,0.363,0.118,0.736842105263158,0.736842105263158,0.736842105263158,0.313,1.152,0.254,,,,,,,,,,,,,,
0348x4,0.125,0.252,0.084,0.736842105263158,0.736842105263158,0.736842105263158,0.249,0.861,0.146,,,,,,,,,,,,,,
0349x4,0.114,0.279,0.125,0.736842105263158,0.736842105263158,0.736842105263158,0.244,1.003,0.166,,,,,,,,,,,,,,
0350x4,0.158,0.279,0.128,0.276946972550602,0.736842105263158,,0.271,0.842,0.129,,,,,,,,,,,,,,
0351x4,0.129,0.347,0.1,0.736842105263158,0.736842105263158,0.736842105263158,0.337,1.175,0.245,,,,,,,,,,,,,,
0352x4,0.105,0.268,0.072,0.736842105263158,0.736842105263158,0.736842105263158,0.276,0.98,0.16,,,,,,,,,,,,,,
0353x4,0.215,0.454,0.213,0.736842105263158,0.736842105263158,0.736842105263158,0.374,1.385,0.274,,,,,,,,,,,,,,
0354x4,0.156,0.38,0.119,0.736842105263158,0.736842105263158,0.736842105263158,0.331,1.295,0.256,,,,,,,,,,,,,,
0355x4,0.173,0.322,0.125,0.736842105263158,0.736842105263158,0.736842105263158,0.329,1.108,0.231,,,,,,,,,,,,,,
0356x4,,0.233,0.063,0.736842105263158,0.736842105263158,0.736842105263158,0.28,0.959,0.212,,,,,,,,,,,,,,
0357x4,0.117,0.355,0.342,0.736842105263158,0.736842105263158,0.736842105263158,0.262,0.872,0.138,,,,,,,,,,,,,,
0358x4,0.162,0.359,0.115,0.736842105263158,0.736842105263158,0.736842105263158,0.316,1.158,0.22,,,,,,,,,,,,,,
0359x4,0.177,0.374,0.175,0.736842105263158,0.736842105263158,0.736842105263158,0.337,1.25,0.249,,,,,,,,,,,,,,
0360x4,0.2,0.434,0.177,0.736842105263158,0.736842105263158,0.736842105263158,0.312,1.202,0.271,,,,,,,,,,,,,,
0361x4,0.127,0.337,0.135,0.736842105263158,0.736842105263158,0.736842105263158,0.316,1.155,0.21,,,,,,,,,,,,,,
0362x4,0.147,0.42,0.138,0.736842105263158,0.736842105263158,0.736842105263158,0.327,1.265,0.266,,,,,,,,,,,,,,
0363x4,,0.27,,0.736842105263158,0.736842105263158,0.736842105263158,0.276,0.993,0.199,,,,,,,,,,,,,,
0364x4,0.119,0.342,0.073,0.736842105263158,0.736842105263158,0.736842105263158,0.317,1.161,0.229,,,,,,,,,,,,,,
0365x4,0.146,0.263,0.106,0.736842105263158,0.736842105263158,0.736842105263158,0.279,0.983,0.2,,,,,,,,,,,,,,
0366x4,0.16,0.322,0.174,0.736842105263158,0.736842105263158,0.736842105263158,0.293,1.082,0.203,,,,,,,,,,,,,,
0367x4,0.127,0.32,0.191,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.05,0.177,,,,,,,,,,,,,,
0368x4,0.194,0.358,0.145,0.736842105263158,0.736842105263158,0.736842105263158,0.321,1.157,0.218,,,,,,,,,,,,,,
0369x4,0.133,0.337,0.099,0.736842105263158,0.736842105263158,0.736842105263158,0.323,1.219,0.234,,,,,,,,,,,,,,
0370x4,0.234,0.389,0.195,0.736842105263158,0.736842105263158,0.736842105263158,0.249,1.156,0.154,,,,,,,,,,,,,,
0371x4,0.159,0.331,0.156,0.736842105263158,0.736842105263158,0.736842105263158,0.303,1.088,0.213,,,,,,,,,,,,,,
0372x4,0.184,0.353,0.239,0.736842105263158,0.736842105263158,0.736842105263158,0.307,1.215,0.137,,,,,,,,,,,,,,
0373x4,0.058,0.288,,0.736842105263158,0.736842105263158,0.736842105263158,0.301,1.011,0.216,,,,,,,,,,,,,,
0374x4,0.113,0.325,0.085,0.736842105263158,0.736842105263158,0.736842105263158,0.334,1.048,0.246,,,,,,,,,,,,,,
0375x4,0.141,0.262,0.139,0.736842105263158,0.736842105263158,0.736842105263158,0.278,0.796,0.168,,,,,,,,,,,,,,
0376x4,0.202,0.37,0.139,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.263,0.25,,,,,,,,,,,,,,
0377x4,0.151,0.371,0.241,0.736842105263158,0.736842105263158,0.736842105263158,0.308,1.294,0.316,,,,,,,,,,,,,,
0378x4,0.222,0.431,0.261,0.736842105263158,0.736842105263158,0.736842105263158,0.34,1.319,0.287,,,,,,,,,,,,,,
0379x4,0.089,0.258,0.091,0.736842105263158,0.736842105263158,0.736842105263158,0.294,1.013,0.2,,,,,,,,,,,,,,
0380x4,0.16,0.398,0.12,0.736842105263158,0.736842105263158,0.736842105263158,0.329,1.312,0.234,,,,,,,,,,,,,,
0381x4,0.164,0.289,0.148,0.736842105263158,0.736842105263158,0.736842105263158,0.27,0.942,0.189,,,,,,,,,,,,,,
0382x4,0.119,0.325,0.087,0.736842105263158,0.736842105263158,0.736842105263158,0.249,1.006,0.153,,,,,,,,,,,,,,
0383x4,0.147,0.345,0.152,0.736842105263158,0.736842105263158,0.736842105263158,0.29,1.082,0.218,,,,,,,,,,,,,,
0384x4,0.135,0.331,0.086,0.736842105263158,0.736842105263158,0.736842105263158,0.294,1.129,0.184,,,,,,,,,,,,,,
0385x4,0.09,0.274,,0.736842105263158,0.736842105263158,0.736842105263158,0.266,0.931,0.186,,,,,,,,,,,,,,
0386x4,0.079,0.281,0.097,0.736842105263158,0.736842105263158,0.736842105263158,0.299,1.038,0.232,,,,,,,,,,,,,,
0387x4,0.18,0.299,0.154,0.736842105263158,0.736842105263158,0.736842105263158,0.25,0.959,0.155,,,,,,,,,,,,,,
0388x4,0.108,0.339,0.116,0.736842105263158,0.736842105263158,0.736842105263158,0.318,1.162,0.22,,,,,,,,,,,,,,
0389x4,0.16,0.353,0.138,0.736842105263158,0.736842105263158,0.736842105263158,0.334,1.277,0.22,,,,,,,,,,,,,,
0390x4,0.097,0.294,0.084,0.736842105263158,0.736842105263158,0.736842105263158,0.269,0.868,0.17,,,,,,,,,,,,,,
0391x4,0.233,0.473,0.233,0.736842105263158,0.736842105263158,0.736842105263158,0.359,1.457,0.267,,,,,,,,,,,,,,
0392x4,0.09,0.372,,0.736842105263158,0.736842105263158,0.736842105263158,0.372,1.547,0.237,,,,,,,,,,,,,,
0393x4,0.176,0.335,0.162,0.736842105263158,0.736842105263158,0.736842105263158,0.328,1.073,0.242,,,,,,,,,,,,,,
0394x4,0.185,0.375,0.216,0.736842105263158,0.736842105263158,0.736842105263158,0.315,1.134,0.218,,,,,,,,,,,,,,
0395x4,0.191,0.378,0.254,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.315,0.244,,,,,,,,,,,,,,
0396x4,0.223,0.338,0.205,0.736842105263158,0.736842105263158,0.736842105263158,0.32,1.061,0.214,,,,,,,,,,,,,,
0397x4,,0.265,0.177,0.736842105263158,0.736842105263158,0.736842105263158,0.266,0.994,0.188,,,,,,,,,,,,,,
0398x4,0.098,0.287,0.15,0.33386195787356,0.736842105263158,0.736842105263158,0.267,1.017,0.232,,,,,,,,,,,,,,
0399x4,0.083,0.267,,0.33542120486972,0.736842105263158,0.736842105263158,0.282,0.887,0.183,,,,,,,,,,,,,,
0400x4,0.178,0.409,0.182,0.736842105263158,0.736842105263158,0.736842105263158,0.32,1.358,0.259,,,,,,,,,,,,,,
0401x4,0.134,0.293,0.071,0.736842105263158,0.736842105263158,0.736842105263158,0.305,0.975,0.204,,,,,,,,,,,,,,
0402x4,0.173,0.381,0.178,0.736842105263158,0.736842105263158,0.736842105263158,0.316,1.307,0.242,,,,,,,,,,,,,,
0403x4,0.125,0.373,0.167,0.736842105263158,0.736842105263158,0.736842105263158,0.354,1.152,0.242,,,,,,,,,,,,,,
0404x4,0.156,0.398,0.128,0.736842105263158,0.736842105263158,0.736842105263158,0.331,1.231,0.275,,,,,,,,,,,,,,
0405x4,0.164,0.384,0.126,0.736842105263158,0.736842105263158,0.736842105263158,0.346,1.281,0.267,,,,,,,,,,,,,,
0406x4,0.18,0.376,0.129,0.736842105263158,0.736842105263158,0.736842105263158,0.322,1.128,0.231,,,,,,,,,,,,,,
0407x4,0.152,0.4,0.155,0.736842105263158,0.736842105263158,0.736842105263158,0.331,1.248,0.249,,,,,,,,,,,,,,
0408x4,0.231,0.465,0.294,0.736842105263158,0.736842105263158,0.736842105263158,0.347,1.381,0.224,,,,,,,,,,,,,,
0409x4,0.23,0.405,0.183,0.736842105263158,0.736842105263158,0.736842105263158,0.383,1.36,0.229,,,,,,,,,,,,,,
0410x4,0.17,0.323,0.136,0.736842105263158,0.736842105263158,0.736842105263158,0.34,1.068,0.235,,,,,,,,,,,,,,
0411x4,0.194,0.35,0.197,0.736842105263158,0.736842105263158,0.736842105263158,0.247,1.032,0.208,,,,,,,,,,,,,,
